项目类型,项目编号,项目名称,众筹状态,目标金额,实际筹资额,项目支持人数,项目回报总类,最低投资额,项目图片数量,项目更新数,评论数,是否制作视频,无私支持数,最低投资支持人数,预计回报发送时间,发起人所在地,项目结束时间
其他,658344,一壶老酒 ，一个故事！,众筹中,50000,5,4,4,10.00,5,0,0,否,4,NOTFOUND,项目成功结束后15天内,山西 运城,76天
其他,18645,【众筹邮驿】小明系列明信片,已成功,3000,3080,4,3,9.00,4,3,1,否,0,0,项目成功结束后15天内,北京,已经结束
其他,18671,【众筹邮驿】浮世花系列明信片,已成功,3000,3009,4,3,9.00,4,3,1,否,0,1,项目成功结束后15天内,北京,已经结束
其他,28669,Gap Year Coffee咖啡品鉴会 让我们一起享受浓郁咖啡时光,已成功,1000,1100,4,4,35.00,10,3,2,否,0,0,项目成功结束后立即发货,湖北 襄樊,已经结束
其他,39043,限量黄金版PAPAGO：汽车夜视蝙蝠侠广角行车记录仪器,已成功,3000,3598,4,3,0.00,9,3,8,否,1,3,项目成功结束后10天内,北京,已经结束
其他,46936,文案天后李欣频《创意讲堂》1月17-18日北方压轴场  济南站,已成功,2000,2400,4,5,480.00,9,3,0,否,0,1,项目成功结束后立即发货,山东 济南,已经结束
其他,407308,一款只为让您更安全，更健康的全功能智能手表,已成功,500,792,4,0,198.00,22,9,6,否,0,4,项目成功结束后1天内,广东 深圳,已经结束
其他,514816,互联网营销课+企业品牌营销+私人订制服务,已成功,100000,147730,4,5,30.00,5,5,0,否,0,1,项目成功结束后立即发货,北京,已经结束
其他,656850,太阳能背夹电池手机壳,众筹中,1000,4,4,3,1.00,12,0,0,否,0,NOTFOUND,项目成功结束后7天内,NOTFOUND,1天
其他,1397,资讯众筹：梦想实践之天使平民公主（下）,已成功,1000,1080,3,6,5.00,3,3,13,是,0,0,项目成功结束后10天内,北京,已经结束
其他,3028,1秒折叠电动车——城市穿行好“伙伴”,已成功,9000,9964,3,2,0.00,23,3,30,否,0,2,项目成功结束后3天内,广东 深圳,已经结束
其他,649650,“腾龙”牌中老年健康理疗型床垫,众筹中,100000,3,3,4,1.00,12,0,0,否,0,NOTFOUND,项目成功结束后5天内,NOTFOUND,2天
其他,660552,新一代4G全语音声控（专车专用）智能后视镜,众筹中,200000,7,3,3,1.00,12,1,0,否,1,NOTFOUND,项目成功结束后30天内,广东 深圳,33天
其他,15194,QIREN[祁人]家具原创品牌,已成功,3000,3050,3,4,180.00,14,3,3,否,0,0,项目成功结束后7天内,北京,已经结束
其他,477772,青水泥春宫西施壶,已成功,500,512,3,5,2.00,7,0,1,否,0,2,项目成功结束后28天内,江苏 无锡,已经结束
其他,640848,爱您能量杯相变材料304不锈钢降温杯保温杯礼品杯,众筹中,100000,3,3,5,1.00,9,0,0,否,0,NOTFOUND,项目成功结束后立即发货,NOTFOUND,21天
其他,94846,“空中宝马”西锐SR20豪华私人飞机飞行体验活动,已成功,1500,3060,3,3,60.00,14,3,13,是,0,1,项目成功结束后立即发货,北京,已经结束
其他,98260,春季信阳茶山行暨“颠覆性商业模式”总裁特训营,已成功,1000,1015,3,2,5.00,3,3,2,否,0,1,项目成功结束后立即发货,河南 郑州,已经结束
其他,640119,桂圆姜枣茶，女神必备饮品,众筹中,10000,3,3,2,1.00,6,0,0,否,0,NOTFOUND,项目成功结束后7天内,NOTFOUND,21天
其他,655035,Remax 智能水杯 会提醒您喝水的智能水杯,众筹中,1000,15,3,4,1.00,11,1,0,否,0,NOTFOUND,项目成功结束后立即发货,上海,10天
其他,633129,3D打印玩家的课堂——为初学者设计师和3D打印爱好者领航,众筹中,19800,119,3,5,100.00,11,0,1,否,3,NOTFOUND,项目成功结束后立即发货,江苏 南京,24天
其他,18679,【众筹邮驿】Fatonion 肥葱系列明信片,已成功,3000,3000,3,3,9.00,5,3,2,否,0,0,项目成功结束后15天内,北京,已经结束
其他,18698,【众筹邮驿】飞行猴系列明信片,已成功,3000,3000,3,3,9.00,4,3,1,否,0,0,项目成功结束后15天内,北京,已经结束
其他,209194,亲近自然，乐享生活,已成功,500,800,3,4,1.00,11,4,2,否,0,2,项目成功结束后立即发货,北京,已经结束
其他,307048,拉卡拉手环—专注支付的智能手环(更低价来袭),已成功,500,539,3,2,269.00,1,5,23,否,1,2,项目成功结束后7天内,北京,已经结束
其他,631974,雾霾天家家必备--无耗材空气净化器,众筹中,300000,9,3,3,3.00,3,1,0,否,2,NOTFOUND,项目成功结束后60天内,河北 石家庄,23天
其他,636459,六星大厨带你体验最美年货 - 欧洲手工牛扎糖,众筹中,10000,334,3,6,38.00,9,0,0,否,0,NOTFOUND,支持者付款后5天内,NOTFOUND,已经结束
其他,661938,蓝牙耳机也可以是这样的,众筹中,10000,249,3,3,119.00,30,0,2,否,1,NOTFOUND,项目成功结束后7天内,广东 深圳,20天
其他,648393,我替你去体验你向往的生活,众筹中,5000,101,2,3,1.00,8,0,3,否,1,NOTFOUND,项目成功结束后立即发货,NOTFOUND,26天
其他,652122,客家 . 鲜竹酒,众筹中,50000,20,2,6,60.00,12,0,0,否,2,NOTFOUND,项目成功结束后5天内,NOTFOUND,10天
其他,616774,给你的电脑降降温,众筹中,100000,4,2,4,2.00,13,1,0,否,0,0,项目成功结束后60天内,河北 沧州,已经结束
其他,652290,带你玩转最炫EVA磁力积木,众筹中,16800,20,2,2,199.00,10,2,2,否,2,NOTFOUND,项目成功结束后15天内,NOTFOUND,9天
其他,654816,是时候放下手上的工作看看这个世界了,众筹中,40000,20,2,2,100.00,7,0,0,否,2,NOTFOUND,项目成功结束后80天内,NOTFOUND,40天
其他,619090,“逆转”时光，美丽如此简单,众筹中,10000,100,2,3,1.00,9,0,0,否,0,NOTFOUND,项目成功结束后立即发货,河北 保定,1天
其他,74863,情人节必备礼物——LG AKA“大眼萌”手机萌势来袭,已成功,4400,4400,2,3,0.00,3,3,5,是,0,0,项目成功结束后10天内,北京,已经结束
其他,425317,NOKE新品首发VR全景360°相机摄像机,已成功,1000,1000,2,1,680.00,16,2,43,否,1,1,项目成功结束后立即发货,北京,已经结束
其他,628452,留园---共建留学生温馨的家园,众筹中,2000000,20,2,6,168.00,20,1,0,是,2,NOTFOUND,项目成功结束后立即发货,北京,22天
其他,633213,一款不想再藏起来的保温杯,众筹中,20000,127,2,3,1.00,1,0,0,否,0,NOTFOUND,项目成功结束后15天内,广东 深圳,30天
其他,653445,只为带你品尝到一杯干净的水（二）,众筹中,5000,40,2,3,20.00,9,0,2,否,0,NOTFOUND,项目成功结束后10天内,NOTFOUND,9天
其他,665554,租房神奇，自粘壁纸让你更快翻新墙面,众筹中,200000,200,2,1,35.00,8,0,0,否,2,NOTFOUND,项目成功结束后5天内,北京,36天
其他,65488,单身公害风骚趴暨郑州罗圈单身男女连接实验1月11日等你来,已成功,1000,1200,2,1,100.00,3,3,0,否,0,0,项目成功结束后立即发货,河南 郑州,已经结束
其他,647355,<为道>竹书工艺品众筹,众筹中,1000000,20,2,5,150.00,6,0,1,否,2,NOTFOUND,项目成功结束后25天内,NOTFOUND,24天
其他,659097,印尼 爪哇岛燕窝的故事，揭开印尼燕窝内幕,众筹中,10000,2,2,4,1.00,17,0,0,否,1,NOTFOUND,项目成功结束后1天内,安徽 芜湖,16天
其他,664362,特芙波马堡2007干红葡萄酒——为您完美展现原装纯正法国风味,众筹中,10000,127,2,1,145.00,5,1,2,否,2,NOTFOUND,项目成功结束后立即发货,福建 漳州,84天
其他,164263,金韵蓉2015年生活美学课堂北京站8月22-23日起航,已成功,1800,1800,1,4,480.00,1,4,2,否,0,0,项目成功结束后立即发货,北京,已经结束
其他,619042,给社会最底层人群一个学习太极拳的机会,众筹中,30000,10,1,5,49.00,2,0,0,是,1,NOTFOUND,项目成功结束后2天内,重庆,23时
其他,622018,粤东业务销售类培训机构----未来三五年内竞争对手难以复制的项目,众筹中,65000,1,1,4,1.00,2,0,0,否,0,NOTFOUND,项目成功结束后立即发货,广东 揭阳,6天
其他,648780,华东首家温泉别墅度假村，168元开启慢活之旅,众筹中,100000,1,1,4,398.00,28,0,0,是,1,NOTFOUND,项目成功结束后20天内,安徽 合肥,58天
其他,653475,打扫卫生不在需要您的双手,众筹中,20000,120,1,3,120.00,10,0,0,否,0,NOTFOUND,项目成功结束后10天内,NOTFOUND,9天
其他,659742,烘焙网络直播课件，直击烘焙开店要素，详细解剖开店策划、营业培训、产品升级。,众筹中,560000,80,1,9,30.00,18,0,0,否,0,NOTFOUND,项目成功结束后30天内,广东 东莞,47天
其他,659859,家庭中高档轿车用30年增艳防锈漆,众筹中,200000,1,1,5,1.00,11,0,0,否,0,NOTFOUND,项目成功结束后120天内,江苏 南京,17天
其他,8752,金融沙龙主题活动，金融界精英智慧碰撞,已成功,1000,1000,1,4,20.00,2,6,3,否,0,0,项目成功结束后1天内,北京,已经结束
其他,35371,【众筹福利】巴慕达安之风空气净化器限时优惠,已成功,4680,4680,1,0,0.00,21,3,25,否,0,1,项目成功结束后立即发货,北京,已经结束
其他,638649,一个产品，让小偷无孔可入,众筹中,9999,480,1,0,480.00,6,1,1,是,0,NOTFOUND,项目成功结束后5天内,云南 昆明,3天
其他,641190,珍爱家庭 爱心传递 从我做起,众筹中,50000,10,1,2,200.00,9,4,1,否,1,NOTFOUND,项目成功结束后7天内,NOTFOUND,3天
其他,640149,【悦心然】用良心做成的化妆品,众筹中,10000,79,1,5,48.00,11,1,0,否,0,NOTFOUND,项目成功结束后7天内,广东 广州,7天
其他,653559,水龙头带给你一个健康的生活,众筹中,5000,16,1,4,16.00,10,1,0,否,0,NOTFOUND,项目成功结束后10天内,NOTFOUND,9天
其他,655497,水质的超级净水器，卓越效果的净水器,众筹中,20000,30,1,3,30.00,10,1,0,否,0,NOTFOUND,项目成功结束后15天内,NOTFOUND,10天
其他,661110,在手做的路上，时光会为它着色----纯手工头层牛皮钱包,众筹中,1000,3,1,4,3.00,6,0,0,否,0,NOTFOUND,项目成功结束后30天内,山西 长治,19天
其他,663483,梦氧吧车载空气净化器，真正的完全净化车内空气,众筹中,15000,1,1,2,1.00,8,1,0,否,0,NOTFOUND,项目成功结束后15天内,江苏 苏州,23天
其他,627960,无荧光剂不漂染，2-5岁天然彩棉宝宝毛圈袜，暖暖的,众筹中,2000,1,1,3,39.00,5,1,0,否,1,NOTFOUND,支持者付款后立即发货,NOTFOUND,已经结束
其他,635319,399元/人，开启双人四晚巴厘岛高端之旅。,众筹中,100000,798,1,3,399.00,10,0,0,否,0,NOTFOUND,支持者付款后2天内,NOTFOUND,已经结束
其他,666390,一支让孩子爱上写字的铅笔,众筹中,1000,2,1,4,2.00,24,0,0,否,0,NOTFOUND,项目成功结束后5天内,广东 深圳,27天
其他,639783,做一款像瑞士军刀那样牛的多功能无线充电宝,众筹中,10000,158,1,3,158.00,10,0,0,否,0,NOTFOUND,项目成功结束后45天内,NOTFOUND,1天
其他,655395,泼不脏的纳米石英镀膜剂,众筹中,5000,1,1,2,58.00,20,0,0,否,1,NOTFOUND,项目成功结束后15天内,重庆,27天
其他,666594,环保可食用勺子！可以吃的勺子！,众筹中,3000,10,1,2,1.00,7,1,0,否,1,NOTFOUND,项目成功结束后3天内,江苏 连云港,42天
其他,620851,停电不可怕用我停电宝,众筹中,50000,10,1,2,40.00,9,0,0,否,1,NOTFOUND,支持者付款后1天内,NOTFOUND,已经结束
其他,621295,用心创造教育，一个无比正常的教育方案,众筹中,50000,1,1,3,99.00,4,1,0,否,1,NOTFOUND,支持者付款后1天内,NOTFOUND,已经结束
其他,650619,用科技帮助妈咪成为博士级育儿专家,众筹中,30000,10,1,1,99.00,7,2,0,否,1,NOTFOUND,项目成功结束后3天内,NOTFOUND,1天
其他,651147,带你品尝到干净的水,众筹中,20000,98,1,2,98.00,9,2,2,否,0,NOTFOUND,项目成功结束后10天内,NOTFOUND,4天
其他,652068,萌狗台灯,众筹中,100000,10,1,0,259.00,5,0,0,否,1,NOTFOUND,项目成功结束后90天内,江苏 淮安,5天
其他,659922,妈妈手缝棉被,众筹中,10000,125,1,6,125.00,6,0,0,否,0,NOTFOUND,项目成功结束后30天内,山东 滨州,23天
其他,449413,分层首拼(中文)输入法推广,众筹中,100000,0,0,4,1.00,2,0,0,是,0,NOTFOUND,项目成功结束后立即发货,广东 广州,7天
其他,639879,我要为你弹奏一曲---从学渣到学霸，我用一年来圆梦,众筹中,10000,0,0,1,100.00,4,0,0,否,0,NOTFOUND,项目成功结束后30天内,NOTFOUND,7天
其他,640341,篮球护指--护而佳,众筹中,100000,0,0,3,28.00,5,0,0,否,0,NOTFOUND,项目成功结束后3天内,NOTFOUND,21天
其他,651162,打扫卫生不在需要您的双手,众筹中,50000,0,0,2,0.00,10,2,0,否,0,NOTFOUND,项目成功结束后15天内,NOTFOUND,4天
其他,653277,水龙头带给你一个健康的生活,众筹中,5000,0,0,3,168.00,9,0,0,否,0,NOTFOUND,项目成功结束后10天内,NOTFOUND,10天
其他,655257,鄱阳湖珍珠，农家自养淡水珍珠,众筹中,10000,0,0,3,38.00,8,0,0,否,0,NOTFOUND,项目成功结束后3天内,NOTFOUND,10天
其他,656415,“都市名流”品牌皮具箱包闪耀登场,众筹中,100000,0,0,2,88.00,8,0,0,否,0,NOTFOUND,项目成功结束后90天内,NOTFOUND,41天
其他,651129,蓄能发热型热感恒温被,众筹中,48000,0,0,1,480.00,9,0,0,否,0,NOTFOUND,项目成功结束后30天内,NOTFOUND,41天
其他,660693,传承中国文化传导国际时尚,众筹中,10000,0,0,5,120.00,3,0,0,否,0,NOTFOUND,项目成功结束后30天内,广东 广州,48天
其他,661212,在脚步急促的城市之中，不要忘记享受生活~,众筹中,10000,0,0,3,99.00,5,0,0,否,0,NOTFOUND,项目成功结束后立即发货,广东 深圳,26天
其他,665421,成熟的防抖技术，“稳定”精彩瞬间，用清晰的画面记录生活的点滴,众筹中,1000000,0,0,1,0.00,16,0,0,否,0,NOTFOUND,项目成功结束后10天内,广东 深圳,87天
其他,666378,这份心意无双 特级珍品+绝配虎跑水+大师特制盖碗,众筹中,200000,0,0,0,890.00,10,0,0,否,0,NOTFOUND,项目成功结束后10天内,浙江 杭州,27天
其他,666108,没有它，就没有爱的味道 | 2017最具态度白衬衫un-broken heart,众筹中,69000,0,0,2,690.00,29,0,0,否,0,NOTFOUND,项目成功结束后20天内,北京,28天
其他,618184,把名酒带到老百姓的餐桌上,众筹中,250000,0,0,6,98.00,3,0,0,否,0,NOTFOUND,项目成功结束后5天内,辽宁 大连,23时
其他,630174,关爱眼睛，从我做起,众筹中,10000,0,0,2,30.00,12,0,0,否,0,NOTFOUND,支持者付款后立即发货,NOTFOUND,已经结束
其他,632370,羊皮羊反绒细跟高跟尖头浅口单鞋女,众筹中,20000,0,0,0,80.00,8,0,0,否,0,NOTFOUND,项目成功结束后立即发货,NOTFOUND,21天
其他,640506,星裳尔新一代水文化（天然矿泉水）,众筹中,200000,0,0,3,10.00,10,0,0,否,0,NOTFOUND,项目成功结束后立即发货,NOTFOUND,21天
其他,648234,推动教育革命—因材施教提高学生成绩协助家长教育学生,众筹中,200000,0,0,2,0.00,10,0,0,否,0,NOTFOUND,项目成功结束后立即发货,NOTFOUND,16天
其他,651864,失恋博物馆——你失恋过吗？,众筹中,30000,0,0,1,5.00,7,0,0,否,0,NOTFOUND,项目成功结束后30天内,NOTFOUND,10天
其他,650238,一款让女汉子忘记来姨妈的姨妈巾,众筹中,10000,0,0,3,88.00,11,0,0,否,0,NOTFOUND,项目成功结束后2天内,NOTFOUND,36天
其他,657150,高效团队执行力训练营,众筹中,10000,0,0,0,500.00,11,0,0,否,0,NOTFOUND,项目成功结束后6天内,NOTFOUND,21天
其他,661005,匠心品质—复古帆布工装围裙,众筹中,100000,0,0,3,1.00,17,0,0,否,0,NOTFOUND,项目成功结束后30天内,北京,78天
其他,656730,涂图鸦，DIY衣服，放飞您的设计梦想,众筹中,10000,0,0,4,1.00,3,0,0,否,0,NOTFOUND,项目成功结束后7天内,广东 广州,19天
其他,664089,你的梦想从3D打印起航！,众筹中,10000,0,0,4,30.00,5,0,0,否,0,NOTFOUND,项目成功结束后30天内,山西 大同,83天
其他,666200,《吉特灵芝孢子粉》人人喝得起的灵芝,众筹中,100000,0,0,2,218.00,8,0,0,否,0,NOTFOUND,项目成功结束后立即发货,广东 深圳,86天
其他,641625,谁搬了我的砖,众筹中,100000,0,0,3,69.00,8,0,0,否,0,NOTFOUND,项目成功结束后60天内,NOTFOUND,21天
其他,648027,比面膜更好的智能补水仪,众筹中,50000,0,0,3,269.00,10,0,0,否,0,NOTFOUND,项目成功结束后7天内,NOTFOUND,2天
其他,649347,白板还是钢化玻璃好,众筹中,20000,0,0,6,1.00,9,0,0,否,0,NOTFOUND,项目成功结束后10天内,NOTFOUND,28天
其他,628794,从老挝使馆到海地太子港，快客，与你一览众山小,众筹中,500000,0,0,0,0.00,71,0,0,否,0,NOTFOUND,项目成功结束后立即发货,浙江 杭州,37天
其他,652038,带你领略丽江古城的大气磅礴,众筹中,200000,0,0,0,0.00,10,0,0,否,0,NOTFOUND,项目成功结束后立即发货,NOTFOUND,34天
其他,652965,智能家居时代已经来临,众筹中,100000,0,0,5,150.00,11,0,1,否,0,NOTFOUND,项目成功结束后25天内,NOTFOUND,35天
